URL,Image URL,Name,Number,Set,Price
https://limitlesstcg.com/cards/N4/1,https://images.pokemontcg.io/neo4/1_hires.png,Dark Ampharos,#1 · Holo Rare,Neo Destiny (N4),49.67
https://limitlesstcg.com/cards/N4/2,https://images.pokemontcg.io/neo4/2_hires.png,Dark Crobat,#2 · Holo Rare,Neo Destiny (N4),41.52
https://limitlesstcg.com/cards/N4/3,https://images.pokemontcg.io/neo4/3_hires.png,Dark Donphan,#3 · Holo Rare,Neo Destiny (N4),28.97
https://limitlesstcg.com/cards/N4/4,https://images.pokemontcg.io/neo4/4_hires.png,Dark Espeon,#4 · Holo Rare,Neo Destiny (N4),177.33
https://limitlesstcg.com/cards/N4/5,https://images.pokemontcg.io/neo4/5_hires.png,Dark Feraligatr,#5 · Holo Rare,Neo Destiny (N4),223.68
https://limitlesstcg.com/cards/N4/6,https://images.pokemontcg.io/neo4/6_hires.png,Dark Gengar,#6 · Holo Rare,Neo Destiny (N4),134.23
https://limitlesstcg.com/cards/N4/7,https://images.pokemontcg.io/neo4/7_hires.png,Dark Houndoom,#7 · Holo Rare,Neo Destiny (N4),60.60
https://limitlesstcg.com/cards/N4/8,https://images.pokemontcg.io/neo4/8_hires.png,Dark Porygon2,#8 · Holo Rare,Neo Destiny (N4),32.62
https://limitlesstcg.com/cards/N4/9,https://images.pokemontcg.io/neo4/9_hires.png,Dark Scizor,#9 · Holo Rare,Neo Destiny (N4),47.86
https://limitlesstcg.com/cards/N4/10,https://images.pokemontcg.io/neo4/10_hires.png,Dark Typhlosion,#10 · Holo Rare,Neo Destiny (N4),28.89
https://limitlesstcg.com/cards/N4/11,https://images.pokemontcg.io/neo4/11_hires.png,Dark Tyranitar,#11 · Holo Rare,Neo Destiny (N4),170.75
https://limitlesstcg.com/cards/N4/12,https://images.pokemontcg.io/neo4/12_hires.png,Light Arcanine,#12 · Holo Rare,Neo Destiny (N4),94.86
https://limitlesstcg.com/cards/N4/13,https://images.pokemontcg.io/neo4/13_hires.png,Light Azumarill,#13 · Holo Rare,Neo Destiny (N4),12.42
https://limitlesstcg.com/cards/N4/14,https://images.pokemontcg.io/neo4/14_hires.png,Light Dragonite,#14 · Holo Rare,Neo Destiny (N4),74.93
https://limitlesstcg.com/cards/N4/15,https://images.pokemontcg.io/neo4/15_hires.png,Light Togetic,#15 · Holo Rare,Neo Destiny (N4),29.20
https://limitlesstcg.com/cards/N4/16,https://images.pokemontcg.io/neo4/16_hires.png,Miracle Energy,#16 · Holo Rare,Neo Destiny (N4),31.80
https://limitlesstcg.com/cards/N4/17,https://images.pokemontcg.io/neo4/17_hires.png,Dark Ariados,#17 · Rare,Neo Destiny (N4),4.09
https://limitlesstcg.com/cards/N4/18,https://images.pokemontcg.io/neo4/18_hires.png,Dark Magcargo,#18 · Rare,Neo Destiny (N4),5.90
https://limitlesstcg.com/cards/N4/19,https://images.pokemontcg.io/neo4/19_hires.png,Dark Omastar,#19 · Rare,Neo Destiny (N4),10.81
https://limitlesstcg.com/cards/N4/20,https://images.pokemontcg.io/neo4/20_hires.png,Dark Slowking,#20 · Rare,Neo Destiny (N4),9.95
https://limitlesstcg.com/cards/N4/21,https://images.pokemontcg.io/neo4/21_hires.png,Dark Ursaring,#21 · Rare,Neo Destiny (N4),10.16
https://limitlesstcg.com/cards/N4/22,https://images.pokemontcg.io/neo4/22_hires.png,Light Dragonair,#22 · Rare,Neo Destiny (N4),12.57
https://limitlesstcg.com/cards/N4/23,https://images.pokemontcg.io/neo4/23_hires.png,Light Lanturn,#23 · Rare,Neo Destiny (N4),3.96
https://limitlesstcg.com/cards/N4/24,https://images.pokemontcg.io/neo4/24_hires.png,Light Ledian,#24 · Rare,Neo Destiny (N4),4.77
https://limitlesstcg.com/cards/N4/25,https://images.pokemontcg.io/neo4/25_hires.png,Light Machamp,#25 · Rare,Neo Destiny (N4),8.69
https://limitlesstcg.com/cards/N4/26,https://images.pokemontcg.io/neo4/26_hires.png,Light Piloswine,#26 · Rare,Neo Destiny (N4),7.39
https://limitlesstcg.com/cards/N4/27,https://images.pokemontcg.io/neo4/27_hires.png,Unown [G],#27 · Rare,Neo Destiny (N4),4.53
https://limitlesstcg.com/cards/N4/28,https://images.pokemontcg.io/neo4/28_hires.png,Unown [H],#28 · Rare,Neo Destiny (N4),6.51
https://limitlesstcg.com/cards/N4/29,https://images.pokemontcg.io/neo4/29_hires.png,Unown [W],#29 · Rare,Neo Destiny (N4),8.36
https://limitlesstcg.com/cards/N4/30,https://images.pokemontcg.io/neo4/30_hires.png,Unown [X],#30 · Rare,Neo Destiny (N4),8.00
https://limitlesstcg.com/cards/N4/31,https://images.pokemontcg.io/neo4/31_hires.png,Chansey,#31 · Uncommon,Neo Destiny (N4),5.02
https://limitlesstcg.com/cards/N4/32,https://images.pokemontcg.io/neo4/32_hires.png,Dark Croconaw,#32 · Uncommon,Neo Destiny (N4),1.22
https://limitlesstcg.com/cards/N4/33,https://images.pokemontcg.io/neo4/33_hires.png,Dark Exeggutor,#33 · Uncommon,Neo Destiny (N4),4.73
https://limitlesstcg.com/cards/N4/34,https://images.pokemontcg.io/neo4/34_hires.png,Dark Flaaffy,#34 · Uncommon,Neo Destiny (N4),1.91
https://limitlesstcg.com/cards/N4/35,https://images.pokemontcg.io/neo4/35_hires.png,Dark Forretress,#35 · Uncommon,Neo Destiny (N4),4.38
https://limitlesstcg.com/cards/N4/36,https://images.pokemontcg.io/neo4/36_hires.png,Dark Haunter,#36 · Uncommon,Neo Destiny (N4),4.26
https://limitlesstcg.com/cards/N4/37,https://images.pokemontcg.io/neo4/37_hires.png,Dark Omanyte,#37 · Uncommon,Neo Destiny (N4),3.29
https://limitlesstcg.com/cards/N4/38,https://images.pokemontcg.io/neo4/38_hires.png,Dark Pupitar,#38 · Uncommon,Neo Destiny (N4),2.76
https://limitlesstcg.com/cards/N4/39,https://images.pokemontcg.io/neo4/39_hires.png,Dark Quilava,#39 · Uncommon,Neo Destiny (N4),1.07
https://limitlesstcg.com/cards/N4/40,https://images.pokemontcg.io/neo4/40_hires.png,Dark Wigglytuff,#40 · Uncommon,Neo Destiny (N4),2.46
https://limitlesstcg.com/cards/N4/41,https://images.pokemontcg.io/neo4/41_hires.png,Heracross,#41 · Uncommon,Neo Destiny (N4),4.41
https://limitlesstcg.com/cards/N4/42,https://images.pokemontcg.io/neo4/42_hires.png,Hitmonlee,#42 · Uncommon,Neo Destiny (N4),1.45
https://limitlesstcg.com/cards/N4/43,https://images.pokemontcg.io/neo4/43_hires.png,Houndour,#43 · Uncommon,Neo Destiny (N4),1.24
https://limitlesstcg.com/cards/N4/44,https://images.pokemontcg.io/neo4/44_hires.png,Jigglypuff,#44 · Uncommon,Neo Destiny (N4),5.22
https://limitlesstcg.com/cards/N4/45,https://images.pokemontcg.io/neo4/45_hires.png,Light Dewgong,#45 · Uncommon,Neo Destiny (N4),0.90
https://limitlesstcg.com/cards/N4/46,https://images.pokemontcg.io/neo4/46_hires.png,Light Flareon,#46 · Uncommon,Neo Destiny (N4),11.85
https://limitlesstcg.com/cards/N4/47,https://images.pokemontcg.io/neo4/47_hires.png,Light Golduck,#47 · Uncommon,Neo Destiny (N4),4.27
https://limitlesstcg.com/cards/N4/48,https://images.pokemontcg.io/neo4/48_hires.png,Light Jolteon,#48 · Uncommon,Neo Destiny (N4),14.59
https://limitlesstcg.com/cards/N4/49,https://images.pokemontcg.io/neo4/49_hires.png,Light Machoke,#49 · Uncommon,Neo Destiny (N4),2.60
https://limitlesstcg.com/cards/N4/50,https://images.pokemontcg.io/neo4/50_hires.png,Light Ninetales,#50 · Uncommon,Neo Destiny (N4),7.59
https://limitlesstcg.com/cards/N4/51,https://images.pokemontcg.io/neo4/51_hires.png,Light Slowbro,#51 · Uncommon,Neo Destiny (N4),8.65
https://limitlesstcg.com/cards/N4/52,https://images.pokemontcg.io/neo4/52_hires.png,Light Vaporeon,#52 · Uncommon,Neo Destiny (N4),11.51
https://limitlesstcg.com/cards/N4/53,https://images.pokemontcg.io/neo4/53_hires.png,Light Venomoth,#53 · Uncommon,Neo Destiny (N4),4.31
https://limitlesstcg.com/cards/N4/54,https://images.pokemontcg.io/neo4/54_hires.png,Light Wigglytuff,#54 · Uncommon,Neo Destiny (N4),4.92
https://limitlesstcg.com/cards/N4/55,https://images.pokemontcg.io/neo4/55_hires.png,Scyther,#55 · Uncommon,Neo Destiny (N4),4.04
https://limitlesstcg.com/cards/N4/56,https://images.pokemontcg.io/neo4/56_hires.png,Togepi,#56 · Uncommon,Neo Destiny (N4),4.94
https://limitlesstcg.com/cards/N4/57,https://images.pokemontcg.io/neo4/57_hires.png,Unown [C],#57 · Uncommon,Neo Destiny (N4),5.18
