URL,Image URL,Name,Number,Set,Price
https://limitlesstcg.com/cards/N1/1,https://images.pokemontcg.io/neo1/1_hires.png,Ampharos,#1 · Holo Rare,Neo Genesis (N1),12.22
https://limitlesstcg.com/cards/N1/2,https://images.pokemontcg.io/neo1/2_hires.png,Azumarill,#2 · Holo Rare,Neo Genesis (N1),12.73
https://limitlesstcg.com/cards/N1/3,https://images.pokemontcg.io/neo1/3_hires.png,Bellossom,#3 · Holo Rare,Neo Genesis (N1),12.77
https://limitlesstcg.com/cards/N1/4,https://images.pokemontcg.io/neo1/4_hires.png,Feraligatr,#4 · Holo Rare,Neo Genesis (N1),43.76
https://limitlesstcg.com/cards/N1/5,https://images.pokemontcg.io/neo1/5_hires.png,Feraligatr,#5 · Holo Rare,Neo Genesis (N1),29.33
https://limitlesstcg.com/cards/N1/6,https://images.pokemontcg.io/neo1/6_hires.png,Heracross,#6 · Holo Rare,Neo Genesis (N1),20.65
https://limitlesstcg.com/cards/N1/7,https://images.pokemontcg.io/neo1/7_hires.png,Jumpluff,#7 · Holo Rare,Neo Genesis (N1),3.26
https://limitlesstcg.com/cards/N1/8,https://images.pokemontcg.io/neo1/8_hires.png,Kingdra,#8 · Holo Rare,Neo Genesis (N1),9.34
https://limitlesstcg.com/cards/N1/9,https://images.pokemontcg.io/neo1/9_hires.png,Lugia,#9 · Holo Rare,Neo Genesis (N1),219.13
https://limitlesstcg.com/cards/N1/10,https://images.pokemontcg.io/neo1/10_hires.png,Meganium,#10 · Holo Rare,Neo Genesis (N1),33.16
https://limitlesstcg.com/cards/N1/11,https://images.pokemontcg.io/neo1/11_hires.png,Meganium,#11 · Holo Rare,Neo Genesis (N1),38.96
https://limitlesstcg.com/cards/N1/12,https://images.pokemontcg.io/neo1/12_hires.png,Pichu,#12 · Holo Rare,Neo Genesis (N1),30.41
https://limitlesstcg.com/cards/N1/13,https://images.pokemontcg.io/neo1/13_hires.png,Skarmory,#13 · Holo Rare,Neo Genesis (N1),8.46
https://limitlesstcg.com/cards/N1/14,https://images.pokemontcg.io/neo1/14_hires.png,Slowking,#14 · Holo Rare,Neo Genesis (N1),19.80
https://limitlesstcg.com/cards/N1/15,https://images.pokemontcg.io/neo1/15_hires.png,Steelix,#15 · Holo Rare,Neo Genesis (N1),41.88
https://limitlesstcg.com/cards/N1/16,https://images.pokemontcg.io/neo1/16_hires.png,Togetic,#16 · Holo Rare,Neo Genesis (N1),15.28
https://limitlesstcg.com/cards/N1/17,https://images.pokemontcg.io/neo1/17_hires.png,Typhlosion,#17 · Holo Rare,Neo Genesis (N1),106.21
https://limitlesstcg.com/cards/N1/18,https://images.pokemontcg.io/neo1/18_hires.png,Typhlosion,#18 · Holo Rare,Neo Genesis (N1),45.95
https://limitlesstcg.com/cards/N1/19,https://images.pokemontcg.io/neo1/19_hires.png,Metal Energy,#19 · Holo Rare,Neo Genesis (N1),6.97
https://limitlesstcg.com/cards/N1/20,https://images.pokemontcg.io/neo1/20_hires.png,Cleffa,#20 · Rare,Neo Genesis (N1),5.00
https://limitlesstcg.com/cards/N1/21,https://images.pokemontcg.io/neo1/21_hires.png,Donphan,#21 · Rare,Neo Genesis (N1),3.81
https://limitlesstcg.com/cards/N1/22,https://images.pokemontcg.io/neo1/22_hires.png,Elekid,#22 · Rare,Neo Genesis (N1),1.88
https://limitlesstcg.com/cards/N1/23,https://images.pokemontcg.io/neo1/23_hires.png,Magby,#23 · Rare,Neo Genesis (N1),3.11
https://limitlesstcg.com/cards/N1/24,https://images.pokemontcg.io/neo1/24_hires.png,Murkrow,#24 · Rare,Neo Genesis (N1),2.48
https://limitlesstcg.com/cards/N1/25,https://images.pokemontcg.io/neo1/25_hires.png,Sneasel,#25 · Rare,Neo Genesis (N1),2.06
https://limitlesstcg.com/cards/N1/26,https://images.pokemontcg.io/neo1/26_hires.png,Aipom,#26 · Uncommon,Neo Genesis (N1),1.16
https://limitlesstcg.com/cards/N1/27,https://images.pokemontcg.io/neo1/27_hires.png,Ariados,#27 · Uncommon,Neo Genesis (N1),0.67
https://limitlesstcg.com/cards/N1/28,https://images.pokemontcg.io/neo1/28_hires.png,Bayleef,#28 · Uncommon,Neo Genesis (N1),2.40
https://limitlesstcg.com/cards/N1/29,https://images.pokemontcg.io/neo1/29_hires.png,Bayleef,#29 · Uncommon,Neo Genesis (N1),1.33
https://limitlesstcg.com/cards/N1/30,https://images.pokemontcg.io/neo1/30_hires.png,Clefairy,#30 · Uncommon,Neo Genesis (N1),1.13
https://limitlesstcg.com/cards/N1/31,https://images.pokemontcg.io/neo1/31_hires.png,Croconaw,#31 · Uncommon,Neo Genesis (N1),1.61
https://limitlesstcg.com/cards/N1/32,https://images.pokemontcg.io/neo1/32_hires.png,Croconaw,#32 · Uncommon,Neo Genesis (N1),1.45
https://limitlesstcg.com/cards/N1/33,https://images.pokemontcg.io/neo1/33_hires.png,Electabuzz,#33 · Uncommon,Neo Genesis (N1),0.02
https://limitlesstcg.com/cards/N1/34,https://images.pokemontcg.io/neo1/34_hires.png,Flaaffy,#34 · Uncommon,Neo Genesis (N1),1.35
https://limitlesstcg.com/cards/N1/35,https://images.pokemontcg.io/neo1/35_hires.png,Furret,#35 · Uncommon,Neo Genesis (N1),0.83
https://limitlesstcg.com/cards/N1/36,https://images.pokemontcg.io/neo1/36_hires.png,Gloom,#36 · Uncommon,Neo Genesis (N1),1.71
https://limitlesstcg.com/cards/N1/37,https://images.pokemontcg.io/neo1/37_hires.png,Granbull,#37 · Uncommon,Neo Genesis (N1),0.82
https://limitlesstcg.com/cards/N1/38,https://images.pokemontcg.io/neo1/38_hires.png,Lanturn,#38 · Uncommon,Neo Genesis (N1),0.52
https://limitlesstcg.com/cards/N1/39,https://images.pokemontcg.io/neo1/39_hires.png,Ledian,#39 · Uncommon,Neo Genesis (N1),0.86
https://limitlesstcg.com/cards/N1/40,https://images.pokemontcg.io/neo1/40_hires.png,Magmar,#40 · Uncommon,Neo Genesis (N1),0.71
https://limitlesstcg.com/cards/N1/41,https://images.pokemontcg.io/neo1/41_hires.png,Miltank,#41 · Uncommon,Neo Genesis (N1),1.87
https://limitlesstcg.com/cards/N1/42,https://images.pokemontcg.io/neo1/42_hires.png,Noctowl,#42 · Uncommon,Neo Genesis (N1),2.06
https://limitlesstcg.com/cards/N1/43,https://images.pokemontcg.io/neo1/43_hires.png,Phanpy,#43 · Uncommon,Neo Genesis (N1),0.85
https://limitlesstcg.com/cards/N1/44,https://images.pokemontcg.io/neo1/44_hires.png,Piloswine,#44 · Uncommon,Neo Genesis (N1),1.55
https://limitlesstcg.com/cards/N1/45,https://images.pokemontcg.io/neo1/45_hires.png,Quagsire,#45 · Uncommon,Neo Genesis (N1),1.39
https://limitlesstcg.com/cards/N1/46,https://images.pokemontcg.io/neo1/46_hires.png,Quilava,#46 · Uncommon,Neo Genesis (N1),0.92
https://limitlesstcg.com/cards/N1/47,https://images.pokemontcg.io/neo1/47_hires.png,Quilava,#47 · Uncommon,Neo Genesis (N1),1.88
https://limitlesstcg.com/cards/N1/48,https://images.pokemontcg.io/neo1/48_hires.png,Seadra,#48 · Uncommon,Neo Genesis (N1),1.00
https://limitlesstcg.com/cards/N1/49,https://images.pokemontcg.io/neo1/49_hires.png,Skiploom,#49 · Uncommon,Neo Genesis (N1),0.38
https://limitlesstcg.com/cards/N1/50,https://images.pokemontcg.io/neo1/50_hires.png,Sunflora,#50 · Uncommon,Neo Genesis (N1),1.40
https://limitlesstcg.com/cards/N1/51,https://images.pokemontcg.io/neo1/51_hires.png,Togepi,#51 · Uncommon,Neo Genesis (N1),3.65
https://limitlesstcg.com/cards/N1/52,https://images.pokemontcg.io/neo1/52_hires.png,Xatu,#52 · Uncommon,Neo Genesis (N1),0.70
https://limitlesstcg.com/cards/N1/53,https://images.pokemontcg.io/neo1/53_hires.png,Chikorita,#53 · Common,Neo Genesis (N1),1.08
https://limitlesstcg.com/cards/N1/54,https://images.pokemontcg.io/neo1/54_hires.png,Chikorita,#54 · Common,Neo Genesis (N1),0.55
https://limitlesstcg.com/cards/N1/55,https://images.pokemontcg.io/neo1/55_hires.png,Chinchou,#55 · Common,Neo Genesis (N1),0.52
https://limitlesstcg.com/cards/N1/56,https://images.pokemontcg.io/neo1/56_hires.png,Cyndaquil,#56 · Common,Neo Genesis (N1),0.58
https://limitlesstcg.com/cards/N1/57,https://images.pokemontcg.io/neo1/57_hires.png,Cyndaquil,#57 · Common,Neo Genesis (N1),0.71
https://limitlesstcg.com/cards/N1/58,https://images.pokemontcg.io/neo1/58_hires.png,Girafarig,#58 · Common,Neo Genesis (N1),0.29
https://limitlesstcg.com/cards/N1/59,https://images.pokemontcg.io/neo1/59_hires.png,Gligar,#59 · Common,Neo Genesis (N1),0.37
https://limitlesstcg.com/cards/N1/60,https://images.pokemontcg.io/neo1/60_hires.png,Hoothoot,#60 · Common,Neo Genesis (N1),0.29
https://limitlesstcg.com/cards/N1/61,https://images.pokemontcg.io/neo1/61_hires.png,Hoppip,#61 · Common,Neo Genesis (N1),0.30
https://limitlesstcg.com/cards/N1/62,https://images.pokemontcg.io/neo1/62_hires.png,Horsea,#62 · Common,Neo Genesis (N1),0.42
https://limitlesstcg.com/cards/N1/63,https://images.pokemontcg.io/neo1/63_hires.png,Ledyba,#63 · Common,Neo Genesis (N1),0.37
https://limitlesstcg.com/cards/N1/64,https://images.pokemontcg.io/neo1/64_hires.png,Mantine,#64 · Common,Neo Genesis (N1),0.31
https://limitlesstcg.com/cards/N1/65,https://images.pokemontcg.io/neo1/65_hires.png,Mareep,#65 · Common,Neo Genesis (N1),0.37
https://limitlesstcg.com/cards/N1/66,https://images.pokemontcg.io/neo1/66_hires.png,Marill,#66 · Common,Neo Genesis (N1),0.45
